source_path,packaged_path,category,quality,quality_note_zh,episode_label,capture_status,motion_samples,duration_s,observed_rate_hz,sequence_gaps,valid_fraction,first_active_offset_s,last_active_offset_s,marker_offset_s,adxl367_clip_samples,bmi270_accel_clip_samples,bmi270_gyro_clip_samples,device_id,boot_id,firmware_version,stream_rate_hz_claimed,malformed_json_lines,sha256
runs/roller-r3-o1-p060-a080-r01.jsonl,data/05_roller_official/roller-r3-o1-p060-a080-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel080,PASS,550,10.979968,50.000146,0,1.0,3.879968,8.1,2.980288,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,1f89f61d5ed7ca29ea6dbc0385c1fc42ae844e1eba1897ec202706fe28f04ac6
runs/roller-r3-o1-p060-a080-r02.jsonl,data/05_roller_official/roller-r3-o1-p060-a080-r02.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel080,PASS,550,10.98,50.0,0,1.0,3.859968,8.44,2.980064,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,6b2beff9c5af0ffeee8aba22c9cb0e97c2787938b5ca9e98a7767e0729bcc412
runs/roller-r3-o1-p060-a080-r03.jsonl,data/05_roller_official/roller-r3-o1-p060-a080-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel080,PASS,551,10.999968,50.000145,0,1.0,3.919968,8.279968,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,1c817444e268e71457cd010d943426f19f0830b6b319ade715a3ceac4cbcdc28
runs/roller-r4-o1-n060-d000-r01.jsonl,data/05_roller_official/roller-r4-o1-n060-d000-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_decel000,PASS,601,11.999968,50.000133,0,1.0,3.86,8.479968,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,5ecdb827c47d5826fe9043e3da1a4092d6d11a7364f0e658b921d8ad4b3a3640
runs/roller-r4-o1-n060-d005-r01.jsonl,data/05_roller_official/roller-r4-o1-n060-d005-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_decel005,PASS,600,11.980032,49.999866,0,1.0,3.88,8.62,2.980192,3,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,bf6e46b3f79f0a8596432b32ff5b8b53751dc476701db427e31e50df1b107870
runs/roller-r4-o1-n060-d020-r01.jsonl,data/05_roller_official/roller-r4-o1-n060-d020-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_decel020,PASS,601,11.999968,50.000133,0,1.0,3.88,8.58,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,4750076405806247aaa6e689f5f598bb32473b120942b0670d751e997fbc38a4
runs/roller-r4-o1-n060-d080-r01.jsonl,data/05_roller_official/roller-r4-o1-n060-d080-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_decel080,PASS,600,11.98,50.0,0,1.0,3.9,8.94,2.98032,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,75aafa364775474e0f74106614893e14fc929699145902788623f28e3706301e
runs/roller-r4-o1-n120-d005-r01.jsonl,data/05_roller_official/roller-r4-o1-n120-d005-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-120rpm_decel005,PASS,650,12.98,50.0,0,1.0,3.880032,9.400032,2.980032,7,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,fb46d002bd2c4fcc4945a190846237a8559ba5e35728c6ee0a78844a78b8786c
runs/roller-r4-o1-n120-d080-r01.jsonl,data/05_roller_official/roller-r4-o1-n120-d080-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-120rpm_decel080,PASS,650,12.98,50.0,0,1.0,3.88,9.18,2.980032,6,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,078befac012560094c61fbde78b5d1895b297c66bb0516c9a0f64ab7f8c474ca
runs/roller-r4-o1-p030-d005-r01.jsonl,data/05_roller_official/roller-r4-o1-p030-d005-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_30rpm_decel005,PASS,600,11.980032,49.999866,0,1.0,3.820032,8.26,2.980032,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,96434f0392d27f258f54cb4c3365a6ebbc9013791e6e74c1624e7e417d1d3598
runs/roller-r4-o1-p060-d000-r01.jsonl,data/05_roller_official/roller-r4-o1-p060-d000-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_decel000,PASS,600,11.980032,49.999866,0,1.0,3.92,8.120032,2.980032,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,f7079b4b0ea7eec37f58f473d178faa3e034a6bf9af9c39e21d0713386b5b26c
runs/roller-r4-o1-p060-d005-r01.jsonl,data/05_roller_official/roller-r4-o1-p060-d005-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_decel005,PASS,600,11.980032,49.999866,0,1.0,3.860032,8.88,2.980032,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,740820c1588166bd95315c829850d976501885a89b40895ff71e7730d6d2ff28
runs/roller-r4-o1-p060-d020-r01.jsonl,data/05_roller_official/roller-r4-o1-p060-d020-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_decel020,PASS,600,11.98,50.0,0,1.0,3.84,8.72,2.980032,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,acb978824868b2fad9d34ef10372a07383a2ae26ddb537a92cf01c6446c98e7c
runs/roller-r4-o1-p060-d080-r01.jsonl,data/05_roller_official/roller-r4-o1-p060-d080-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_decel080,PASS,600,11.98,50.0,0,1.0,3.899968,8.439968,2.98,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,de440cfc54552df25480804a05b4198951c3025e27cf981be9d6cfde29b25fcf
runs/roller-r4-o1-p120-d005-r01.jsonl,data/05_roller_official/roller-r4-o1-p120-d005-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_120rpm_decel005,PASS,650,12.98,50.0,0,1.0,3.839968,9.379968,2.98,6,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,b11af9aacb4ebf51191d688d0a2aee3a46ae0e638a1a3443733814fc1568d88a
runs/roller-r4-o1-p120-d080-r01.jsonl,data/05_roller_official/roller-r4-o1-p120-d080-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_120rpm_decel080,PASS,650,12.979968,50.000123,0,1.0,3.899968,9.159968,2.98,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,5c4197a909e7b7fbefe783deb9c70c190a8e0a29cd0275c4284221265e566f1e
runs/roller-r5-o1-n120-long10-r01.jsonl,data/05_roller_official/roller-r5-o1-n120-long10-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-120rpm_long10,PASS,750,14.980032,49.999893,0,1.0,2.84,13.46,2.0,14,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,8141274236d3863164ea60204027de33a23d3d0feadc9d01da8077c877723b7c
runs/roller-r5-o1-n60-long10-r01.jsonl,data/05_roller_official/roller-r5-o1-n60-long10-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_long10,PASS,750,14.98,50.0,0,1.0,2.839968,13.56,1.980224,2,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,8eef3df1cecb9b223fb6e250c76192fd5f97a9be6aa56410b7e2499c84364515
runs/roller-r5-o1-p120-long10-r01.jsonl,data/05_roller_official/roller-r5-o1-p120-long10-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_120rpm_long10,PASS,750,14.979936,50.000214,0,1.0,2.880032,13.140032,1.980032,10,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,6a121389c73a91cadc742032193cc7156d01eb6abcb8a53f0fcd85c3d9984f2c
runs/roller-r5-o1-p60-long10-r01.jsonl,data/05_roller_official/roller-r5-o1-p60-long10-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_long10,PASS,750,14.98,50.0,0,1.0,2.86,13.259968,1.98,2,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,f5fecde4fac098082626ab56b4f1d56c48a90be10992c691a2fdcf00f5e455e3
runs/tag-labelled-workflow-v0.1.5.jsonl,data/01_early_firmware_and_motion_tests/tag-labelled-workflow-v0.1.5.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,64,1.260352,49.986036,0,1.0,,,,0,0,0,f383571202836e6f,863abe5c8af31e69,0.1.5,,0,6d249cbae65ad6abafce2642eed96851e2174395172d8d635ad6eccbe7fa7248
runs/tag-postconfirm-v0.1.5.jsonl,data/01_early_firmware_and_motion_tests/tag-postconfirm-v0.1.5.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,,legacy_no_result_record,64,1.26016,49.993652,0,1.0,,,,0,0,0,f383571202836e6f,863abe5c8af31e69,0.1.5,,0,362d1be7ba45337c187ddf86e9cfdd7a93a28ea60cb5d3406e661b505f80ca07
runs/tag-stationary-v0.1.11-battery-idle-diagnostic.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.11-battery-idle-diagnostic.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,1024,20.460064,49.999844,0,1.0,,,,0,0,0,f383571202836e6f,fa891facf20a5a30,0.1.11,50,0,7ef238d7039c2e57d257cde69ea44ed0523a80c6f44a1b0828c2291b3b94880d
runs/tag-stationary-v0.1.2.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.2.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,,legacy_no_result_record,10,6.876576,1.308791,78,1.0,,,,0,0,0,f383571202836e6f,494536d972b66f97,0.1.2,,0,3b1e0b3a7b73f74edb12a333737d0acfaf828db19b401d5067b2c4715b22cbf4
runs/tag-stationary-v0.1.6-host-audit.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.6-host-audit.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,64,1.26,50.0,0,1.0,,,,0,0,0,f383571202836e6f,9dc0a61c80a7b522,0.1.6,50,0,96d452c7c31c37cc496364a7bb5a6e53b7dcf03bea41734371f1aead07d7589b
runs/tag-stationary-v0.1.6-interactive-retry-smoke.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.6-interactive-retry-smoke.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,1351,27.000032,49.999941,0,1.0,,,,0,0,0,f383571202836e6f,9dc0a61c80a7b522,0.1.6,50,0,25a6f68c00823eccd540fb7bb9614657c78e0cfb706ccffda9aec6f59ba8fa62
runs/tag-stationary-v0.1.6-interactive-smoke.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.6-interactive-smoke.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,257,5.12,50.0,0,1.0,,,,0,0,0,f383571202836e6f,9dc0a61c80a7b522,0.1.6,50,0,4f022fb7bb6bdae9abe20e5446a155f5ee095c4ad78505cd9d84526fbe2f97b3
runs/tag-stationary-v0.1.6-post-confirm.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.6-post-confirm.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,64,1.26,50.0,0,1.0,,,,0,0,0,f383571202836e6f,9dc0a61c80a7b522,0.1.6,50,0,2e0158d0d002f627d3cbe5002db956e696e026569aed43affd6d17c397de3195
runs/tag-stationary-v0.1.6-test.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.6-test.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,170,3.380032,49.999527,0,1.0,,,,0,0,0,f383571202836e6f,702f4c815bd31476,0.1.6,50,0,53258c8c578f929f0bff5b9f304b4cbaf4a8f2dccf97b5c35ebb0e9168e39592
runs/tag-stationary-v0.1.6-wait-check.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.6-wait-check.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary_wait,legacy_no_result_record,64,1.26,50.0,0,1.0,,,,0,0,0,f383571202836e6f,9dc0a61c80a7b522,0.1.6,50,0,0877538eae504105471b13b8b45f9f41bbf431b341c858f8c4f23e867e61dccb
runs/tag-stationary-v0.1.7-post-confirm-frozen.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.7-post-confirm-frozen.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,1024,20.460064,49.999844,0,1.0,,,,0,0,0,f383571202836e6f,294a1c9179a35e1d,0.1.7,50,0,b5efe934a2fbfddd47a700c59d5805a18326c763e4a36a57bd2f43e59e99ed47
runs/tag-stationary-v0.1.7-post-handling-002-frozen.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.7-post-handling-002-frozen.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,1024,20.46,50.0,0,1.0,,,,0,0,0,f383571202836e6f,294a1c9179a35e1d,0.1.7,50,0,bd2af6c3bf66bc0323de31ee8e7fe03a514486d8d103b736ca50c7b7388cca60
runs/tag-stationary-v0.1.7-test-frozen.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.7-test-frozen.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,1024,20.460032,49.999922,0,1.0,,,,0,0,0,f383571202836e6f,c78aaac243d72244,0.1.7,50,0,5a7d862bef12b456d7f45667ed5cb31f533e9ae5b6817a10b9c54e56a8276657
runs/tag-stationary-v0.1.7-test-window.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.7-test-window.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,163,3.240032,49.999506,0,1.0,,,,0,0,0,f383571202836e6f,c78aaac243d72244,0.1.7,50,0,c0865dccc3ad941afb3d65c309c4719747b26c02703e9f1057108cbf6b8df5e5
runs/tag-stationary-v0.1.7-tilted-003-frozen.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.7-tilted-003-frozen.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,1024,20.46,50.0,0,1.0,,,,0,0,0,f383571202836e6f,294a1c9179a35e1d,0.1.7,50,0,011031529f6a2fc39fbdb118bf205f5114963be2f7e9a3b027abee113ce900a2
runs/tag-stationary-v0.1.8-test-research-frozen.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.8-test-research-frozen.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,1024,20.460064,49.999844,0,1.0,,,,0,0,0,f383571202836e6f,93b8fa391fb100a0,0.1.8,50,0,b549c453d8bc502ae3d519a9ff6e4bd2c67f890fe4b5106408dc7c40c2e65b4d
runs/tag-stationary-v0.1.9-battery-swd-frozen.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.9-battery-swd-frozen.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,1024,20.46,50.0,0,1.0,,,,0,0,0,f383571202836e6f,e43db953104a376a,0.1.9,50,0,bfcaf5395038e50a352c9e8d8f014049eca3b62185eff467148c5fde92a57ebe
runs/tag-stationary-v0.1.9-test-research-frozen.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-v0.1.9-test-research-frozen.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,stationary,legacy_no_result_record,1024,20.46,50.0,0,1.0,,,,0,0,0,f383571202836e6f,ef985d0c95f984b8,0.1.9,50,0,1653ebbf7122aa143f61f36baa3f6d4f4ab1732e5ac5bccc15e8b0379b18f594
runs/tag-stationary-window-v0.1.3.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-window-v0.1.3.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,,legacy_no_result_record,88,6.801088,12.792071,0,1.0,,,,0,0,0,f383571202836e6f,bb1ac212137419e3,0.1.3,,0,53016db9142465794b66c85464bcde22c40b59ece70f197ec5a53f52a961a742
runs/tag-stationary-window-v0.1.4-test.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-window-v0.1.4-test.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,,legacy_no_result_record,145,3.244896,44.377385,0,1.0,,,,0,0,0,f383571202836e6f,ef8989aef9266bd2,0.1.4,,0,8f32f35bb9e7b272bf7f55f74af53c4872d4749a230069a762965521423119cb
runs/tag-stationary-window-v0.1.5-test.jsonl,data/01_early_firmware_and_motion_tests/tag-stationary-window-v0.1.5-test.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,,legacy_no_result_record,154,3.06,50.0,0,1.0,,,,0,0,0,f383571202836e6f,008bd481b00e99ce,0.1.5,,0,9c973df0963068810ac77059a92f2e8775a88b65f2198a416c6bd02824466bfc
runs/tag-wake-v0.1.11-battery-auto-frozen.jsonl,data/01_early_firmware_and_motion_tests/tag-wake-v0.1.11-battery-auto-frozen.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,handling,legacy_no_result_record,1024,20.46,50.0,0,1.0,,,,0,0,0,f383571202836e6f,fa891facf20a5a30,0.1.11,50,0,17012a737eb38d79107cc725a43d9f51394bd0ac1b6afe6787e978d8687f60df
runs/tag-wake-v0.1.9-test-auto-frozen.jsonl,data/01_early_firmware_and_motion_tests/tag-wake-v0.1.9-test-auto-frozen.jsonl,01_early_firmware_and_motion_tests,legacy_exploratory,早期固件/动作探索；标签、窗口和同步规则随固件版本变化。,handling,legacy_no_result_record,792,15.815584,50.013961,0,1.0,0.015584,7.635616,,17,0,0,f383571202836e6f,ef985d0c95f984b8,0.1.9,50,0,9a907a105a770f6c417ed9c792480141c625d599191cdf749dd73d028d50a7b7
